"4027","15"
"10788","34"
"11855","2"
"2028","17"
"35939","33"
"34022","16"
"25830","37"
"11564","3"
"17562","8"
"5579","60"
"17804","10"
"23844","20"
"4925","25"
"17185","9"
"27852","12"
"35254","10"
"4228","110"
"35208","12"
"13240","10"
"10524","9"
"30140","29"
"18519","29"
"32934","55"
"4150","61"
"13890","28"
"12444","2"
"25077","27"
"3387","30"
"17159","18"
"27697","5"
"17150","3"
"10580","26"
"31784","10"
"34294","6"
"7008","1"
"10312","3"
"32204","140"
"34549","4"
"10331","8"
"32570","136"
"35034","4"
"25576","32"
"10753","6"
"6769","7"
"25296","11"
"17695","2"
"23703","43"
"33232","149"
"17590","21"
"31507","25"
"35371","116"
"14262","56"
"36617","30"
"5510","82"
"10328","12"
"29339","7"
"30477","7"
"13170","1"
"13254","34"
"33565","16"
"13015","12"
"36343","10"
"14303","16"
"33833","19"
"6690","5"
"17520","14"
"13341","5"
"30383","23"
"25492","48"
"32707","191"
"12000","6"
"2697","55"
"4346","89"
"13899","67"
"35677","40"
"31505","33"
"33776","22"
"17961","13"
"31707","34"
"14620","313"
"31433","14"
"33396","39"
"29540","31"
"30074","90"
"31219","17"
"23654","119"
"30456","28"
"11147","122"
"13904","45"
"34503","2"
"27865","35"
"32395","81"
"5279","11"
"32367","195"
"20473","57"
"14243","126"
"31170","25"
"31871","15"
"3803","23"
"30041","5"
"23546","25"
"30094","131"
"29261","224"
"35171","3"
"4908","5"
"7109","6"
"31519","14"
"2658","231"
"20016","132"
"12250","9"
"12646","63"
"14116","14"
"20418","18"
"34852","9"
"20356","21"
"29735","21"
"32933","56"
"12583","9"
"12989","56"
"32212","51"
"32416","71"
"4329","83"
"14669","46"
"34528","1"
"10273","8"
"33695","12"
"32470","398"
"3331","31"
"14287","61"
"36612","17"
"28639","28"
"11035","15"
"6666","34"
"6788","5"
"6535","43"
"31895","32"
"11988","37"
"29155","25"
"33460","56"
"36626","23"
"14209","12"
"30503","33"
"33906","23"
"34856","16"
"10375","4"
"20527","18"
"20358","76"
"14145","145"
"32733","108"
"35072","4"
"35794","34"
"29724","11"
"32174","65"
"11716","10"
"33485","31"
"29055","3"
"30550","8"
"31882","7"
"13239","5"
"28424","12"
"34680","5"
"2106","79"
"19745","84"
"3521","45"
"13355","15"
"3488","104"
"2081","36"
"17324","6"
"12294","33"
"25379","8"
"3868","6"
"17480","4"
"30228","71"
"18461","9"
"4084","25"
"11158","87"
"30685","33"
"30923","19"
"32556","330"
"33884","29"
"19663","59"
"31768","16"
"32910","176"
"1835","34"
"10647","27"
"18527","42"
"28736","48"
"35031","6"
"34676","13"
"20335","116"
"10388","5"
"19990","9"
"28408","7"
"4335","30"
"11188","14"
"20225","13"
"24687","31"
"11173","6"
"4183","41"
"34288","5"
"28114","42"
"13289","19"
"3247","40"
"3892","37"
"10772","26"
"13985","10"
"28464","14"
"18596","8"
"27841","5"
"32034","443"
"12481","35"
"12620","37"
"20011","54"
"6579","47"
"24582","15"
"34448","2"
"18348","13"
"14321","52"
"4476","51"
"17495","12"
"36488","30"
"18458","27"
"14518","17"
"29875","5"
"7032","7"
"36131","71"
"36156","39"
"33004","40"
"32050","255"
"24003","53"
"20323","15"
"11193","22"
"13873","69"
"27997","12"
"29165","45"
"2639","35"
"3291","21"
"3918","23"
"12526","33"
"17727","15"
"32224","28"
"3392","10"
"30330","29"
"12615","52"
"3217","33"
"36379","16"
"11753","33"
"13400","9"
"13386","11"
"23623","87"
"31835","12"
"10243","6"
"15070","14"
"13234","9"
"11554","59"
"10234","8"
"30109","21"
"10831","9"
"28652","24"
"30894","41"
"24197","41"
"32602","80"
"33187","11"
"33747","25"
"3407","17"
"35055","5"
"24364","11"
"35673","23"
"25444","17"
"18299","6"
"13202","16"
"32407","41"
"34169","1"
"13333","18"
"35334","158"
"2458","22"
"13528","27"
"28562","10"
"36576","14"
"2504","59"
"14005","49"
"17634","10"
"33651","23"
"3267","4"
"31915","12"
"33919","25"
"14739","13"
"2101","14"
"34027","27"
"1846","166"
"7107","16"
"28026","42"
"29490","55"
"17614","4"
"30000","15"
"28459","37"
"30618","28"
"28388","154"
"14186","50"
"35662","22"
"24751","15"
"28295","92"
"36460","45"
"12060","45"
"18279","95"
"7095","33"
"3372","17"
"30111","73"
"36030","11"
"12821","31"
"18371","36"
"30748","21"
"20095","22"
"31741","3"
"33945","12"
"13745","83"
"17260","21"
"24904","7"
"4888","5"
"30145","4"
"27939","11"
"10864","16"
"25753","35"
"33555","11"
"1804","58"
"30519","43"
"17340","9"
"4946","45"
"28258","95"
"34299","1"
"6717","26"
"2671","11"
"13930","23"
"17256","9"
"6847","25"
"12713","16"
"35995","81"
"3537","54"
"24940","16"
"17753","15"
"11330","5"
"32368","7"
"35386","239"
"2840","75"
"5117","14"
"31142","17"
"28493","47"
"19640","14"
"34713","6"
"13564","58"
"12246","11"
"6747","18"
"16933","68"
"25219","8"
"34782","5"
"2644","25"
"32646","527"
"15022","67"
"18064","13"
"5419","70"
"5541","143"
"20385","45"
"32884","99"
"10870","11"
"18539","20"
"10653","8"
"3850","2"
"3505","15"
"30403","30"
"32448","27"
"20107","87"
"35212","674"
"35868","44"
"5120","85"
"4416","88"
"13934","28"
"28028","86"
"2450","47"
"3759","95"
"12633","6"
"35943","32"
"27969","10"
"7003","5"
"12825","20"
"30586","8"
"5010","8"
"5110","28"
"10430","19"
"11824","10"
"24952","13"
"30635","27"
"1925","32"
"17360","4"
"34204","12"
"34035","28"
"35764","23"
"30076","3"
"28788","15"
"13339","6"
"32248","19"
"5293","13"
"28400","56"
"10607","9"
"33078","217"
"35482","10"
"35416","21"
"27961","14"
"33272","241"
"19889","47"
"13576","28"
"3854","50"
"17878","32"
"23653","43"
"28517","50"
"30956","30"
"28964","13"
"28320","47"
"17151","6"
"25218","41"
"24691","11"
"30922","29"
"3577","6"
"31405","40"
"33086","113"
"2700","217"
"10867","9"
"25499","44"
"17155","12"
"3733","31"
"14672","48"
"12088","13"
"24654","25"
"30919","21"
"35309","48"
"4931","26"
"14114","22"
"16922","6"
"33141","17"
"5503","60"
"4973","30"
"12722","33"
"7038","1"
"25056","30"
"34360","2"
"12775","16"
"32200","36"
"28467","13"
"29691","21"
"5368","66"
"20087","98"
"2711","24"
"3245","56"
"11738","14"
"32880","412"
"13132","32"
"24489","20"
"31644","1"
"35117","60"
"10678","136"
"6592","11"
"32630","20"
"14187","81"
"27981","20"
"18546","11"
"29089","44"
"29888","59"
"6367","92"
"29131","36"
"4843","93"
"5496","65"
"35934","40"
"25817","33"
"30495","15"
"33809","15"
"25457","31"
"6885","47"
"33087","445"
"17621","4"
"14736","33"
"2788","47"
"14976","55"
"2100","7"
"24444","10"
"18094","74"
"34353","4"
"35458","46"
"12114","11"
"12509","7"
"20271","73"
"4923","40"
"24016","29"
"12448","17"
"11779","19"
"14024","24"
"14882","25"
"32568","140"
"2162","51"
"31214","15"
"24160","29"
"3751","56"
"11941","17"
"5160","44"
"24984","10"
"36162","40"
"28680","13"
"29794","91"
"30612","44"
"32907","122"
"34534","1"
"18265","7"
"13272","18"
"13318","9"
"13189","13"
"14951","10"
"2009","36"
"13929","156"
"24071","113"
"11618","13"
"35758","39"
"31527","12"
"11413","67"
"31790","12"
"23726","26"
"33805","27"
"18303","23"
"32066","149"
"33605","33"
"32651","588"
"36371","20"
"34291","5"
"33676","12"
"31689","5"
"2633","97"
"3573","151"
"33465","26"
"6408","48"
"28269","10"
"23735","31"
"23770","15"
"13689","46"
"31186","17"
"36013","71"
"32079","31"
"2075","27"
"12472","5"
"12539","141"
"36447","22"
"36445","25"
"23785","81"
"23882","14"
"18042","5"
"25046","3"
"18229","14"
"24458","27"
"35718","37"
"28678","11"
"2606","68"
"20506","25"
"34173","2"
"20294","30"
"6635","7"
"29950","13"
"2740","122"
"33386","166"
"27777","13"
"32430","34"
"32220","254"
"24815","47"
"28707","9"
"34314","8"
"3381","22"
"33301","653"
"4289","35"
"17888","8"
"4304","48"
"31744","3"
"32027","50"
"31492","47"
"11798","11"
"19759","18"
"34355","3"
"18645","4"
"5198","6"
"10507","27"
"17186","28"
"18043","81"
"29500","20"
"13570","74"
"14429","14"
"33734","7"
"18444","18"
"2334","14"
"10255","13"
"35759","40"
"29996","8"
"28256","66"
"36321","28"
"33523","20"
"14957","52"
"20112","63"
"32369","66"
"23793","45"
"35150","20"
"11214","27"
"2641","100"
"32508","55"
"24276","41"
"2315","32"
"24098","15"
"14044","107"
"28471","8"
"24269","20"
"30933","33"
"25109","23"
"13352","2"
"30543","18"
"33246","14"
"29798","24"
"20344","25"
"33790","38"
"30329","10"
"3746","35"
"33208","286"
"19931","38"
"18024","15"
"12203","6"
"36458","25"
"6653","47"
"13957","24"
"11169","28"
"33557","17"
"34956","1"
"3699","23"
"25509","7"
"11812","6"
"3895","33"
"11850","8"
"14757","18"
"2696","121"
"32515","101"
"34930","33"
"2656","29"
"14771","31"
"3345","9"
"17166","4"
"35953","19"
"34111","21"
"14841","53"
"6438","12"
"33889","26"
"4083","82"
"36316","17"
"31574","5"
"3390","5"
"6616","14"
"11091","12"
"13866","71"
"12925","22"
"2346","4"
"29418","24"
"12603","28"
"20442","31"
"34811","10"
"20357","44"
"29286","17"
"5399","65"
"36438","21"
"13612","23"
"28763","46"
"30358","38"
"10548","19"
"24932","19"
"33673","33"
"2116","17"
"18549","22"
"30882","18"
"25412","42"
"11900","13"
"17556","14"
"10433","69"
"5544","112"
"10608","3"
"11888","18"
"3053","31"
"29480","43"
"32873","31"
"2698","15"
"12477","3"
"17713","16"
"4889","14"
"13956","23"
"32635","18"
"19892","9"
"3675","2"
"36484","10"
"17790","18"
"30137","58"
"29874","30"
"34742","15"
"17763","5"
"36053","42"
"4966","44"
"18351","8"
"28277","32"
"14108","7"
"28485","20"
"11755","7"
"36465","21"
"12901","22"
"4008","85"
"24542","12"
"2241","10"
"11602","19"
"31166","9"
"32915","368"
"17795","16"
"18556","56"
"12286","10"
"29164","27"
"24507","10"
"24657","16"
"18352","22"
"20167","10"
"4287","17"
"32728","8"
"17921","44"
"18254","5"
"29501","62"
"36410","19"
"11893","11"
"35863","44"
"17844","30"
"24864","25"
"32363","169"
"28501","103"
"34000","13"
"36311","20"
"19638","22"
"12394","50"
"6537","53"
"14199","32"
"30191","13"
"32491","270"
"14091","41"
"12853","23"
"31960","5"
"19853","59"
"13224","15"
"10400","12"
"11027","12"
"30909","17"
"7009","10"
"30589","24"
"1818","26"
"23780","72"
"4712","17"
"31610","5"
"32383","513"
"11870","39"
"30125","91"
"23998","36"
"4209","55"
"31791","13"
"28209","19"
"17784","15"
"11218","4"
"24538","15"
"35409","122"
"31213","9"
"33689","31"
"29381","7"
"31198","13"
"10446","18"
"13970","38"
"17111","40"
"30088","25"
"30534","16"
"33341","636"
"6470","1"
"2776","20"
"10709","4"
"6990","8"
"25567","25"
"36194","105"
"24633","12"
"24660","15"
"25522","21"
"14685","43"
"12441","4"
"14740","203"
"18134","10"
"34866","7"
"2126","6"
"3082","35"
"10670","57"
"35814","23"
"2709","63"
"13720","46"
"13809","14"
"20202","39"
"14594","32"
"29756","28"
"31417","23"
"32854","35"
"24166","26"
"15113","13"
"3966","104"
"17840","3"
"25069","11"
"33389","63"
"6629","12"
"31329","19"
"10856","3"
"14899","36"
"4870","62"
"11838","13"
"24245","10"
"33384","108"
"36228","15"
"32535","209"
"2172","41"
"13413","12"
"3458","110"
"3949","32"
"36389","24"
"12104","49"
"36242","14"
"17589","12"
"33960","14"
"35981","32"
"3384","23"
"10699","17"
"18455","15"
"3491","23"
"4098","15"
"5343","108"
"3814","40"
"35975","65"
"33827","13"
"11134","9"
"32319","328"
"30440","22"
"17413","4"
"6389","23"
"2365","22"
"6813","9"
"12257","9"
"32202","38"
"3520","168"
"10263","11"
"32658","507"
"32837","631"
"32133","1072"
"36476","32"
"31232","38"
"29666","33"
"14257","25"
"18449","4"
"6614","33"
"33374","32"
"31557","60"
"2405","38"
"11499","8"
"35059","7"
"4741","83"
"29904","24"
"33333","159"
"3506","50"
"10775","3"
"5054","44"
"36700","15"
"34127","7"
"34545","1"
"17529","103"
"33474","10"
"2791","106"
"28436","27"
"31912","10"
"12147","16"
"12139","16"
"33054","266"
"10517","15"
"31586","21"
"10569","20"
"29698","26"
"13742","13"
"29640","23"
"19978","89"
"11758","9"
"13669","94"
"23581","165"
"31245","30"
"28120","35"
"3335","82"
"14718","72"
"5008","26"
"23712","10"
"35256","11"
"11242","53"
"32885","160"
"33077","455"
"23721","51"
"4076","47"
"3749","6"
"10259","11"
"24469","61"
"34102","30"
"28180","15"
"4713","60"
"11538","18"
"28343","62"
"29680","40"
"32970","404"
"29073","12"
"29687","21"
"28826","83"
"23690","61"
"30149","23"
"5507","51"
"3413","58"
"17361","5"
"2826","107"
"17952","1"
"33328","168"
"23732","44"
"17211","95"
"10885","16"
"29302","5"
"33668","9"
"17076","14"
"13600","61"
"4776","8"
"28316","35"
"30961","30"
"3956","24"
"12740","31"
"20509","33"
"6587","24"
"30319","10"
"33381","33"
"4108","40"
"20349","26"
"31964","32"
"3349","42"
"16926","50"
"33821","15"
"4839","3"
"17631","15"
"32083","313"
"3512","37"
"11013","14"
"16970","24"
"31961","60"
"14088","18"
"24090","26"
"24415","12"
"23643","117"
"28427","27"
"3901","21"
"28158","178"
"33355","73"
"13374","4"
"13907","91"
"32234","420"
"4101","13"
"18187","15"
"13411","75"
"32080","19"
"33050","21"
"32148","23"
"5442","39"
"33463","28"
"24508","13"
"30323","26"
"35203","20"
"30695","34"
"29885","2"
"33338","256"
"12840","17"
"2754","25"
"17430","18"
"30626","16"
"17739","15"
"12299","8"
"12871","14"
"20007","144"
"33614","26"
"36077","30"
"18199","11"
"10795","5"
"14878","26"
"20054","22"
"14511","20"
"17744","17"
"29799","179"
"32187","476"
"2389","8"
"13835","41"
"2013","3"
"25681","5"
"4254","77"
"32459","66"
"6366","45"
"33406","243"
"36197","51"
"4042","15"
"4738","33"
"30640","31"
"28325","70"
"17662","15"
"28300","17"
"25371","8"
"12984","24"
"20231","30"
"24324","11"
"33174","100"
"3273","52"
"24755","14"
"29791","3"
"33283","720"
"32685","54"
"32839","229"
"11679","15"
"27979","94"
"11937","8"
"14081","20"
"20153","147"
"32504","145"
"24084","22"
"15083","6"
"10593","9"
"34278","9"
"31887","19"
"34919","8"
"17841","46"
"23560","66"
"3508","21"
"10354","15"
"31556","25"
"29170","40"
"6545","9"
"2377","19"
"18255","2"
"5444","21"
"33159","124"
"17976","5"
"17857","15"
"5417","78"
"10779","7"
"18367","14"
"32366","173"
"33971","34"
"13354","5"
"13997","29"
"33131","10"
"34504","4"
"13881","11"
"20288","19"
"4982","33"
"33457","22"
"28054","28"
"6765","45"
"28656","10"
"28495","46"
"28340","34"
"3293","14"
"30830","24"
"30982","35"
"3558","20"
"17891","10"
"29768","10"
"5557","8"
"35225","53"
"4114","223"
"4737","67"
"33683","13"
"11880","86"
"32919","33"
"3911","7"
"13184","8"
"6648","49"
"28110","5"
"31296","30"
"17216","15"
"20176","41"
"2148","23"
"35457","5"
"14065","142"
"10813","49"
"17760","9"
"11631","18"
"12126","19"
"31045","21"
"2596","47"
"35689","20"
"10719","8"
"18257","15"
"23857","12"
"24502","10"
"13979","7"
"35487","23"
"2375","56"
"2627","118"
"29891","81"
"3500","92"
"30915","32"
"31276","35"
"28483","40"
"32389","85"
"28185","12"
"17671","77"
"18587","36"
"28451","24"
"27833","9"
"34193","2"
"5523","65"
"3049","5"
"11949","48"
"20196","31"
"29648","15"
"2425","18"
"19750","68"
"31939","11"
"10689","5"
"2422","58"
"3704","54"
"15105","4"
"13089","22"
"34341","3"
"7091","72"
"33226","362"
"36246","51"
"5514","75"
"32156","74"
"30856","36"
"31307","17"
"2021","8"
"29667","28"
"24070","115"
"11561","9"
"28289","88"
"10955","25"
"2861","5"
"11984","14"
"17121","4"
"20322","142"
"12942","44"
"19691","25"
"33343","34"
"25678","148"
"10680","42"
"30114","28"
"13405","37"
"3778","18"
"30464","40"
"5223","5"
"30204","75"
"13125","3"
"10528","16"
"3703","8"
"31518","24"
"20388","46"
"30987","30"
"11166","17"
"20064","46"
"24814","27"
"34697","26"
"1980","6"
"11590","10"
"30911","27"
"13935","24"
"29757","4"
"31720","15"
"36449","39"
"6978","5"
"2011","58"
"4107","22"
"19886","16"
"11869","44"
"36694","15"
"14631","110"
"12211","5"
"29303","41"
"17860","17"
"17434","9"
"17458","10"
"23994","61"
"12638","4"
"31379","30"
"13544","39"
"11003","11"
"4616","8"
"3899","5"
"28988","57"
"32428","30"
"25757","28"
"33243","47"
"13667","19"
"13684","106"
"28066","71"
"20301","55"
"34092","35"
"10420","5"
"13728","3"
"30340","31"
"30696","16"
"31904","13"
"5438","84"
"24008","56"
"33242","30"
"19792","54"
"14857","64"
"29609","11"
"11784","15"
"33438","61"
"31875","4"
"16919","13"
"28430","12"
"7075","15"
"35882","70"
"17547","4"
"23872","46"
"34125","17"
"28290","24"
"24433","20"
"25445","2"
"32675","15"
"23850","25"
"28294","78"
"31493","20"
"11138","73"
"32914","202"
"10309","22"
"13868","33"
"30538","49"
"3969","256"
"10951","6"
"13090","39"
"34791","6"
"24323","13"
"2864","16"
"30479","11"
"14676","77"
"31243","28"
"28757","26"
"6554","139"
"35054","2"
"12512","29"
"18414","11"
"25005","121"
"36231","24"
"5014","57"
"13654","37"
"25611","20"
"32676","195"
"17000","89"
"32518","139"
"24667","13"
"12565","49"
"14446","202"
"17919","11"
"34198","2"
"30988","14"
"20086","25"
"19636","60"
"35284","25"
"14266","36"
"29196","52"
"25464","6"
"4070","1"
"36106","22"
"18112","27"
"24851","28"
"1942","10"
"24471","31"
"2336","22"
"33117","137"
"14175","40"
"13334","15"
"35780","33"
"3519","72"
"34624","8"
"2592","18"
"36437","5"
"4801","4"
"32473","129"
"32101","117"
"32936","375"
"12699","13"
"13169","8"
"13719","98"
"34931","20"
"34154","16"
"13853","40"
"10251","32"
"3297","48"
"33537","20"
"35091","9"
"20051","23"
"12997","16"
"27821","38"
"2427","20"
"10969","7"
"30759","15"
"32810","45"
"3414","8"
"11119","6"
"1987","13"
"19673","71"
"34809","7"
"17766","12"
"13120","4"
"18143","41"
"2415","2"
"3415","35"
"17926","33"
"33270","263"
"23540","18"
"20392","43"
"28272","24"
"4590","65"
"20419","32"
"31326","15"
"36375","24"
"28260","45"
"32640","437"
"2421","39"
"11219","30"
"34910","11"
"31877","23"
"4795","52"
"14029","23"
"14696","92"
"36572","17"
"11948","10"
"10563","11"
"17304","15"
"29494","62"
"4275","20"
"23744","35"
"30765","28"
"31716","10"
"12995","42"
"29365","38"
"29760","9"
"14291","19"
"30299","26"
"33310","63"
"20110","46"
"14306","142"
"24792","5"
"14160","56"
"30619","15"
"35333","116"
"3083","80"
"31756","52"
"35128","169"
"18244","7"
"14333","23"
"19948","76"
"35876","56"
"24725","30"
"32513","121"
"30917","18"
"33428","41"
"3304","5"
"13736","61"
"5092","1"
"14364","20"
"25824","33"
"17375","15"
"10704","14"
"16987","85"
"4277","28"
"33750","30"
"13858","77"
"24046","19"
"31727","4"
"10872","9"
"24516","16"
"34863","7"
"29734","29"
"3770","54"
"4111","10"
"34398","3"
"33853","41"
"1908","15"
"35892","9"
"30442","18"
"33358","51"
"11096","20"
"13638","18"
"1886","23"
"11254","4"
"35686","22"
"35701","22"
"1949","21"
"34807","41"
"10358","10"
"35294","17"
"33263","450"
"11552","10"
"17489","11"
"17190","16"
"3289","49"
"12868","18"
"17646","15"
"4591","76"
"29558","30"
"30642","22"
"20096","43"
"34903","4"
"36641","50"
"17468","10"
"5219","20"
"32940","443"
"19756","5"
"27926","4"
"36541","13"
"23886","20"
"25836","20"
"34350","3"
"32559","82"
"30152","25"
"31246","8"
"34871","2"
"30817","8"
"28345","11"
"32723","9"
"29766","67"
"19702","7"
"28762","22"
"3366","8"
"12277","34"
"14188","42"
"24540","15"
"13754","20"
"30361","20"
"12293","119"
"34980","29"
"24232","25"
"36459","6"
"12530","90"
"3687","22"
"20289","75"
"10759","1"
"34032","18"
"31325","21"
"17466","2"
"32642","244"
"28236","17"
"29473","19"
"25323","13"
"25679","108"
"35396","245"
"20056","46"
"33962","7"
"35692","22"
"15084","57"
"27998","53"
"10539","6"
"34145","44"
"32301","85"
"17084","7"
"25414","71"
"32702","334"
"25571","57"
"28441","35"
"29423","49"
"14158","65"
"33036","250"
"24510","14"
"30901","23"
"28748","24"
"14383","51"
"24761","24"
"23528","129"
"13624","73"
"5305","30"
"7106","6"
"33240","63"
"5315","22"
"34640","9"
"33621","15"
"2280","29"
"3794","31"
"13633","19"
"32446","38"
"29850","7"
"27899","33"
"28138","26"
"17419","16"
"36394","36"
"1892","34"
"3449","8"
"25306","13"
"36469","20"
"11263","12"
"14765","15"
"18318","8"
"24573","30"
"32857","65"
"32836","622"
"17813","7"
"24776","20"
"3523","37"
"31806","14"
"30437","15"
"31461","15"
"34042","14"
"4424","142"
"25125","65"
"15056","11"
"24550","13"
"1948","17"
"13766","87"
"19981","53"
"29748","84"
"10868","8"
"36407","17"
"18646","39"
"25446","42"
"29027","7"
"35753","30"
"27895","24"
"13630","19"
"4017","33"
"11196","30"
"20230","35"
"30937","3"
"31751","11"
"12594","21"
"28125","4"
"33752","17"
"33808","42"
"32492","133"
"19695","28"
"10355","58"
"17009","33"
"19784","4"
"32141","13"
"30205","68"
"32718","100"
"28172","27"
"34899","5"
"17065","9"
"12553","17"
"14570","42"
"32207","279"
"34822","5"
"27896","35"
"31547","7"
"19942","17"
"4235","97"
"35770","40"
"11241","10"
"4153","20"
"6452","126"
"30929","18"
"14786","28"
"10320","3"
"36693","15"
"25352","43"
"33442","198"
"14008","59"
"35063","3"
"4480","6"
"29383","9"
"32035","164"
"27999","47"
"25694","55"
"35875","171"
"27825","15"
"17313","30"
"17886","15"
"3859","14"
"30065","36"
"34385","2"
"31430","40"
"32240","63"
"1850","29"
"27799","52"
"29340","20"
"3744","17"
"5404","8"
"33985","25"
"10305","8"
"32883","684"
"31361","39"
"3743","10"
"1842","83"
"24803","17"
"3272","16"
"19938","34"
"30517","15"
"5055","8"
"3872","15"
"14049","24"
"29727","11"
"11712","27"
"24645","15"
"33622","15"
"32714","84"
"31371","14"
"33748","10"
"31629","34"
"11739","4"
"17597","3"
"25556","45"
"14201","32"
"14323","18"
"17672","53"
"2237","15"
"20027","49"
"23513","83"
"4034","24"
"18333","21"
"32211","51"
"13236","17"
"18494","10"
"17515","36"
"28872","4"
"2694","117"
"3657","6"
"15044","19"
"24539","11"
"36121","50"
"32711","320"
"20339","61"
"4411","51"
"1994","15"
"25327","36"
"33173","232"
"14178","80"
"23789","7"
"28117","5"
"31738","13"
"24412","12"
"24555","39"
"12739","11"
"24257","10"
"29895","48"
"31705","19"
"35463","11"
"2783","19"
"36176","39"
